34768,0.97711316,0.015811814,0.015905593,0.003016547
34771,0.990755507,-0.010166081,-0.001919192,0.002105265
34772,1.722158783,0.007949019,0.00678069,0.006602739
34773,1.280183404,-0.010807921,-0.002613591,-0.000298243
34774,1.473865469,-0.001210288,0.006954243,0.000894676
34775,1.813454153,-0.005591368,0.00040036,-0.003575612
34778,1.73541872,0.004431358,0.0008004,-0.000897191
34779,1.703504392,0.006386562,-0.00159952,-0.002394479
34780,1.704611956,-0.003426153,0,-0.002100104
34781,1.327821443,-0.005779014,0,0
34782,1.403982284,0.009002153,0.01211575,0.007817127
34785,1.334742843,-0.00027796,0.004254056,0.002684936
34786,0.634056534,-0.006305596,-0.000295537,-0.006545768
34787,1.254860368,-0.014771103,-0.00187229,0.000599059
34788,1.482725061,0.018929244,-9.87264E-05,-0.002394479
34789,1.820804565,-0.028529738,-0.003949447,-0.002400227
34792,2.202176933,0.001043888,0.000396511,0.00511274
34793,2.143402966,0.008543172,0.006341657,0.001196828
34794,1.739217845,0.000700477,0.002166207,0
34795,1.727444974,-0.006339698,0.001375516,0.002689751
34796,1.781254395,0.002528536,-0.001864207,-0.001192084
34799,1.877904946,0.011379798,0.002064288,-0.000895317
34800,1.899388898,-0.000114677,-0.003335295,0.002090695
34801,1.633149798,0.005347981,0.003838583,0.001192404
34802,1.477996942,-0.000560505,0.004314148,0.004167911
34803,1.554457899,0.000701722,0,0
34806,1.449582831,-0.00861352,-0.007322074,-0.000889477
34807,1.632587799,-0.01055311,-0.001278521,0.001780432
34808,1.93693737,-0.008543744,-0.00216642,-0.000592493
34809,2.30357325,0.010980831,0.001282937,0.002371273
34810,1.989037942,0.004459527,0.005913661,0.00059123
34813,1.924080667,-0.001195868,0.009210268,0.000590987
34814,1.92515377,-0.004540463,-0.003106796,-0.000590638
34815,2.084295361,0.015990107,0.001558239,-0.000590881
34816,2.131227245,-0.00016115,0.002139245,-0.001774221
34817,1.67568203,0.007094916,0.002813895,-0.001777268
34820,1.301267184,0.003647406,-0.002805999,-0.000890269
34821,0.998987661,-0.009577579,0.002619833,0.002673081
34822,1.063956699,0.001031507,0.011516501,0.006220385
34823,0.979433236,0.000360191,0.000765404,0.006181931
34824,0.925048949,0.004158203,-0.003154876,0.010532469
34827,1.09936764,-0.006033246,0.007576484,-0.000289505
34828,0.920746171,0.003665384,-0.001618123,0.005212907
34829,1.038647091,0.01213046,0.001811421,-0.003169162
34830,0.750993925,0.017094098,0.00237914,-0.002023123
34831,0.960379767,0.010397744,0.001139277,-0.000289589
34834,1.1463882,0.001829614,0.005026079,0.003186606
34835,0.871798835,-0.001657052,-0.000754859,0.003753885
34836,1.029265139,-0.001726686,-0.003210576,0.000575345
34837,0.894435619,0.009087596,-0.016483516,-0.00431271
34838,1.134556094,-0.011555998,0.002408014,0.000288752
34841,0.962221059,0.00589712,0.009512828,-0.001443552
34842,0.708748904,-0.008886595,0.008947268,0.003758434
34843,0.618799997,0.002694326,-0.001037736,0.007776519
34844,0.335713542,-0.017998854,0.000849939,0.002000471
34845,1.065094053,-0.017704155,-0.011417249,0
34848,1.638581275,0.00204754,0,0
34849,1.482907502,0.000216353,-0.00066813,0.005134104
34850,1.369511284,0.014352858,0.018815664,0.001135118
34851,1.533641152,0.00377693,0.00928096,0.001700595
34852,1.358480639,-0.007476881,-0.003250975,0.005376378
34855,1.572638243,0.005964958,0.008480104,0.000844415
34856,1.005889273,0.009418962,-0.002402513,-0.001124904
34857,1.103667148,-0.008862195,-0.003797703,-0.007038237
34858,0.98567458,0.008903977,-0.00297536,-0.00170128
34859,0.904710331,-0.014124566,-0.005595449,-0.009372273
34862,0.929900778,0.00094269,0.006846103,0.000860151
34863,0.972350412,0.000475259,0.007451565,0.014322438
34864,0.927226405,-0.000692495,-0.000369822,-0.001129568
34865,1.044748362,0.007619146,0.004069552,-0.002261791
34866,1.015368936,-0.0048393,0.002026529,-0.001416862
34869,0.856928629,0.000887888,0.010755654,0.005107778
34870,0.720992523,-0.002483668,-0.001364256,-0.002258599
34871,0.637174339,-0.000771096,0.000182149,0.00198076
34872,0.659392608,-0.003197634,0.011382262,0.005648142
34873,0.961345765,0.002011297,-0.0008103,-0.001965742
34876,0.587664747,0.00451099,-0.012074248,-0.00281369
34877,0.559346332,-0.00572344,-0.001915359,-0.002539477
34878,0.962315553,0.000913712,0.004112218,0.003111684
34879,0.844736512,0.004294845,-0.001729159,-0.010434272
34880,0.705689922,-0.003198108,-0.002370316,0.003989642
34883,,-0.000580801,0.004386366,0.000283936
34884,0.092585491,0.003305099,0,0
34885,0.060963108,0.001038956,0.004458193,0.001418873
34886,-0.076151676,0.003393963,0.010597826,0.010484536
34887,-0.1018294,0.013409634,0.003943712,0
34890,0.145644227,0.005861262,0.002053388,0.000280312
34891,0.080304013,0.002953748,-0.006147541,-0.004205104
34892,0.052406586,0.0029269,0.011385029,0.00112617
34893,0.079182795,-0.003293044,-0.000177274,-0.000281201
34894,0.33971996,0.001182035,-0.002216312,-0.004219499
34897,-0.040502506,0.006915404,0.004797868,-0.005649636
34898,0.115621809,-0.005477808,-0.008046688,-0.00284097
34899,0.158178824,-0.002733617,-0.012479943,-0.009401747
34900,0.312468011,-0.005061225,0.004242643,0.000862872
34901,0.209357222,0.008732674,-0.001617978,-0.005172462
34904,0.093522462,-0.004634963,0.009093365,0.003754969
34905,-0.075119424,0.006439811,0.005174875,0.001438983
34906,-0.084184277,-0.003098916,0.00133144,-0.003160966
34907,-0.104182476,-0.000888993,0.006205124,0.004035852
34908,-0.15200569,-0.001453195,-0.005726368,-0.002871149
34911,0.052438826,-0.000468676,-0.002037923,0.003455155
34912,-0.05171018,0.000232765,-0.00310752,-0.003730188
34913,-0.023032122,0.016131854,-0.003651585,0.004032158
34914,0.600568094,-0.00071143,0.001966568,-0.005163457
34915,0.16916937,0.002941758,0.000267642,0.002595128
34918,0.165474072,0.003857939,0.001159472,0.001438052
34919,0.076837196,7.60878E-05,0.001069042,0.000574354
34920,0.225821614,-0.003543134,8.89917E-05,-0.001722175
34921,0.112387325,0.011751334,-0.006050899,-0.00230016
34922,0.472751846,0.010001097,-0.002327663,-0.006340049
34925,0.702897198,-0.001810593,0.008076095,0.000870026
34926,0.522200898,0.021013987,-0.002937511,0.000869373
34927,1.219067947,0.003028798,0.000982055,0.002316142
34928,1.491360555,-0.002513869,0,-0.002021851
34929,1.317487337,-0.007099472,0.001783803,0.000578738
34932,0.985525123,0.002121274,-0.004896724,0.00289264
34933,0.785514981,0.005026047,0.001878858,-0.002018935
34934,0.913398404,-0.003244119,-0.00375067,-0.001445014
34935,0.936245395,-0.000122521,0.002330584,0.00636747
34936,1.09777558,0.003800712,0.005276337,0.007765337
34939,0.640064727,-0.004916354,-0.004714883,0.001426971
34940,0.521392659,0.007683781,0.002055774,-0.001994974
34941,0.723684067,0.004951656,0.001070377,0.001998962
34942,0.984865434,-0.006405923,0.003653212,0.002849876
34943,0.898661961,-0.004222975,0.011274858,-0.001136833
34946,0.564935468,0.00219608,0,0
34947,0.381288908,0.000827559,0.007813186,0.002845011
34948,0.395180779,0.01209145,0.003222997,-0.000283674
34949,0.712203887,-0.000841698,-0.000260485,-0.002270135
34950,0.612879581,0.009484732,0.004255689,-0.001421999
34953,0.903009086,-0.002836229,0.000864827,0.000284703
34954,0.420909313,0.004690667,0.004752441,0.004555886
34955,0.350593549,0.012910244,0.004815961,-0.001700798
34956,0.562659267,-0.006385524,0.00804519,0.006246544
34957,1.261443081,0.004187235,0.000339616,-0.002257324
34960,0.877644005,-0.002575797,-0.002291631,-0.003393697
34961,0.934544378,0.005059038,0.003658018,0.001986279
34962,0.688034718,-0.012035265,0.003814206,0.002265635
34963,0.874533097,-0.016993715,-0.009288187,-0.006498887
34964,1.595903786,-0.014935568,0.001022756,-0.001706501
34967,1.888052693,0.013013009,-0.002128565,0
34968,1.57052622,0.010559858,-8.53242E-05,-0.001424532
34969,1.298489304,-0.011459723,-0.000853315,-0.000285292
34970,1.244710108,-0.004929827,0.006405329,0.000570748
34971,1.400068532,0.00417302,-0.001697217,0.006275051
34974,1.487961076,0.010402707,-0.005355321,0.000283432
34975,1.213447476,0.006812445,0.00213657,0.001983566
34976,1.235119683,-0.001038875,-0.002387856,0.002262431
34977,1.299504441,-0.005214251,0.00290648,0.001692917
34978,1.357336963,-0.001078626,0,0.000281676
34981,1.627203845,-0.003863208,-0.008267985,0
34982,1.456474044,0.002397421,-0.000859476,-0.000281597
34983,1.138678223,0.005320449,0.003612903,-0.000563453
34984,0.74238886,-0.00198408,0.007114082,0.001973147
34985,0.684128117,0.003625537,0.001191489,0.005906976
34988,0.666594378,-0.00570079,-0.005270316,-0.001118412
34989,0.526488241,-2.62889E-05,0.008203726,0.000559882
34990,0.572684987,0.008157601,0.001779963,-0.001958692
34991,0.87120456,0.001221739,0.005076572,0.000280434
34992,0.545637719,-0.007166407,-0.007239667,-0.00336316
34995,0.815874953,-0.012640722,-0.003137454,-0.001406205
34996,1.360845817,0.004636213,0.002466825,0.003942656
34997,1.154191499,0.008185959,-0.008994485,0.000841472
34998,0.939563591,0.003685633,-0.00907612,-0.00224214
34999,1.312509003,-0.00156444,0.008381578,0.00112364
35002,1.307461475,0.004882735,0.005484147,0.000561139
35003,1.000685404,0.006266192,-0.004857679,0.000841236
35004,0.572865226,0.004121405,0.007536182,0.003362318
35005,0.529374535,0.003335144,0.006969826,0.003071513
35006,0.391594584,-0.003227872,0.000253229,-0.000556965
35009,0.301383699,-0.005803671,-0.002025316,-0.001392389
35010,0.145406476,-8.50284E-05,-0.005242686,-0.001952582
35011,0.020880423,-0.000667044,0.010030602,0.003912604
35012,0.133308692,-0.00286132,0.001009931,-0.00222686
35013,0.374787795,-0.002221649,-0.00042038,-0.00223233
35016,0.450386951,0.004712337,-0.000925225,0.002237325
35017,0.424760123,-0.003346971,-0.005809059,-0.000279004
35018,0.336209482,-0.004714824,0.009907698,-0.001953872
35019,0.61086043,0.007552951,0.00603723,0.003634964
35020,0.294801607,0.001400128,0.002083681,0.001672291
35023,0.087123429,0.001552053,-0.004574565,-0.00083475
35024,0.282358874,0.001991586,0.005598262,-0.001669896
35025,-0.119163915,-0.00164695,-0.002243457,-0.000557896
35026,0.101816318,6.48516E-05,0,0
35027,-0.290652154,0.004683633,0.00191539,0.001673623
35030,-0.398100194,0.009794522,0.000415593,0.001950462
35031,-0.241261323,0.000736264,0.010136258,0
35032,-0.128014403,0.002287717,0.000246751,0.001945669
35033,0.16738632,0.001650554,-0.001315681,0.005272551
35034,0.220710539,-0.00310192,0.010786332,0.003863411
35037,0.24023566,-0.006242537,0.010752688,0.004949675
35038,0.24644352,0.000542244,0.006528046,-0.002462158
35039,0.071438921,0.003428611,0.00168148,-0.000548715
35040,0.049797482,-0.004702812,-0.004956035,-0.003018607
35041,0.028603476,-0.001153403,0.002892031,-0.001376697
35044,0.156995362,-0.006042747,0.002723486,0.002204763
35045,0.10657586,0.008528705,-0.001437929,-0.000549239
35046,-0.012671294,0.003199029,0.00408,-0.000550527
35047,0.031695016,-0.001523412,-0.006055294,0
35048,0.236915545,0.004222089,-0.001603206,-0.000275415
35051,-0.120756863,-0.007244734,-0.017904456,-0.00633432
35052,-0.166921995,0.001089191,0.010219097,0.006651946
35053,0.004178527,0.00350585,-0.007768876,-0.000275415
35054,-0.200695447,-0.000838829,0.004730446,-0.000826473
35055,-0.357834631,0.001678589,0.00389642,0.00303192
35058,-0.241866134,0.000243386,0,0
35059,-0.386627079,-0.001448114,0.001940649,0.001099542
35060,-0.271267987,0.004222199,-0.000564926,0.001921101
35061,-0.165030325,-0.002582739,-0.002341731,0.002192457
35062,-0.01253209,0.002190068,0.001133144,0.002460138
35065,-0.227678704,0.000244841,0,0
35066,,0.005362688,0.010752688,-0.000818359
35067,-0.124635825,0.007358872,0.002959526,0.001365049
35068,-0.042410587,0.011551333,-0.011404418,-0.003270676
35069,0.188946358,-0.01126111,-0.000806712,-0.00177747
35072,0.104897647,0.005287092,0.005005652,-0.000137501
35073,-0.202622214,0.001283948,-0.022332905,-0.000274057
35074,-0.290759825,-0.001143784,-0.012736237,-0.006577209
35075,-0.22584655,-0.001886938,0.008156471,0.001655683
35076,-0.35789904,0.00404656,-0.001155783,0.001101964
35079,-0.504401115,0.001863027,-0.002892801,0
35080,-0.610076476,0.005730449,0.012765252,0.005501784
35081,-0.240572309,-3.20072E-05,-0.004256016,0.004650634
35082,-0.156473562,3.20805E-05,0.003616637,0.002724152
35083,-0.158872842,0.002789682,0.005978706,-0.000271675
35086,-0.094503792,-0.008288804,-0.00073272,-0.005162256
35087,-0.179114638,-0.00012708,0.003992179,-0.001911134
35088,-0.363422922,0.007198059,0.009413292,0.003009522
35089,-0.254731672,-0.001972778,-0.004743147,-0.005455262
35090,-0.006995791,0.005430322,0.008319871,0.004113397
35093,-0.08024867,-0.00030049,0.003284467,-0.002731357
35094,-0.328581949,0.006547156,0.00918237,0.003834766
35095,-0.350204718,0.001895939,0.009494422,0.002728375
35096,-0.2398876,0.005998591,0.002664786,-0.000816578
35097,-0.193333219,0.002261071,-0.002032361,-0.00190593
35100,-0.388010987,-0.012748066,0.005561213,-0.001364677
35101,-0.333905455,-0.001917768,0.009814613,0.000819925
35102,-0.498222083,0.003474911,0.005476705,0.000273084
35103,-0.312873256,0.004745173,0.010126582,0.00027301
35104,-0.463964762,0.003215708,0.001367054,0.001091742
35107,-0.535598925,-0.005543053,0.007584376,0.004087611
35108,-0.672020371,0.003193955,-0.00368837,0.001357639
35109,-0.757400001,-0.001727369,-0.00891508,-0.002439465
35110,-0.653122811,-0.001493947,-0.006860802,-0.005163659
35111,-0.527580969,-0.004262704,-0.001535155,-0.003823313
35114,-0.436071808,-0.00927568,0,0
35115,-0.236604693,0.011807898,-0.010608856,-0.01425875
35116,-0.087394986,-0.002123875,0.012742813,0.00027825
35117,-0.22892136,0.001457756,0.012659199,0.003893417
35118,-0.287618694,0.002052706,-0.001060686,-0.003601224
35121,-0.199129783,-0.00348844,-0.015775502,-0.000834285
35122,-0.342406194,0.005804699,-0.001926485,-0.003617058
35123,-0.405406128,0.002700612,-0.006331069,-0.004468001
35124,-0.142440396,0.007119028,-0.008158508,0.000560881
35125,-0.496696251,0.002177962,0.023580102,0.000841101
35128,-0.426018348,-0.004829071,0.005510485,0.00420167
35129,-0.611381897,0.001011168,0.010275537,-0.003626138
35130,-0.677167285,0.000401389,-0.009643637,-0.004759199
35131,-0.737088739,0.002732529,0.004640548,-0.001125321
35132,-0.699443412,0.002954771,-0.033772528,-0.021965549
35135,-0.249426314,-0.002107898,0.010893417,0.006046547
35136,-0.371804031,0.002679703,-0.006279557,-0.001717143
35137,-0.504556898,-0.003717506,0.004446872,-0.000286786
35138,-0.466394331,0.002964731,0.005825243,0
35139,-0.753951806,0.000851856,-0.000772201,-0.006595802
35142,-0.620628656,0.003829773,0.019319938,0.001732014
35143,-0.772160285,0.004768556,-0.003335861,0.00144085
35144,-0.714144697,0.007025827,-0.001749582,0.004892253
35145,-0.737905036,-0.000751139,-0.002286063,0.002290938
35146,-0.782178962,0.001665125,0.002596807,-0.002000104
35149,-0.609684896,-0.003918007,-0.00068561,0.00486694
35150,-0.777069659,0.000741649,0.004421406,-0.000284886
35151,-0.893705099,0.004451206,-0.011384335,-0.00683962
35152,-0.675648673,-0.004124327,0.005297098,-0.00459108
35153,-0.656816209,-0.000399744,-0.005345552,0.004612255
35156,-0.684408282,0.004844016,0.009443378,0.001147821
35157,-0.868009807,-0.002705675,0.001521144,0.002866212
35158,-1.047437104,-0.00065845,0.001063183,-0.001143331
35159,-1.02516828,0.000680804,0.00075861,-0.003290403
35160,-1.160310557,0.003356873,0,-0.014209801
35163,-1.197850663,-0.001456882,-0.019102486,-0.002912014
35164,-0.926029745,0.004742622,-0.00309119,0.004088684
35165,-0.929355279,0.003587628,-0.018217054,-0.003781182
35166,-0.685198772,-0.001988968,0.000552704,-0.00262771
35167,-0.859858728,0.001910172,0.01104798,0.010831361
35170,-0.931956732,0.001164992,0.00811739,0.002316813
35171,-0.971518418,-0.000152947,0.002322701,0
35172,-1.076251956,-0.00044483,-0.003784953,-0.002600377
35173,-1.056850091,0.002014557,0.001705823,-0.002607157
35174,-0.642992132,0.000286881,0.001702918,0.003194831
35177,-0.902776721,0.000391315,0.007727378,0.002750452
35178,-1.021803341,-0.000505316,0.004524193,-0.000721829
35179,-1.009438939,0.000834245,-0.005038168,-0.002600377
35180,-1.117218358,6.13435E-05,0.005140402,0.000869121
35181,-0.972404164,-0.000895044,0.002137241,0.001447105
35184,-0.903805139,-0.004083201,-0.001980349,-0.002312126
35185,-0.621087889,0.002573692,-0.00045791,-0.003476278
35186,-0.550913819,-0.001414517,0.002443308,-0.000290787
35187,-0.654855167,0.000377545,-0.01614746,-0.009886515
35188,-0.503933061,-0.001518428,-0.003638616,-0.003230591
35191,-0.76080804,0.001605983,-0.000932401,0.001767948
35192,-0.92578251,0.00124247,-0.00598849,-0.000882414
35193,-0.942929721,-0.000130898,0.013222753,0.003826819
35194,-0.929896093,0.001656726,-0.00023166,-0.001172962
35195,-1.014363068,0.007455696,0.011662933,0.005872011
35198,-1.06823373,-0.001016853,0.013513514,0.00175133
35199,-1.0889752,0.00629445,0.005348399,0.003205176
35200,-1.126971238,0.002076353,7.49288E-05,0.000580859
35201,-1.261486951,0.000469764,-0.000449539,-0.003773603
35202,-1.147208614,-0.002142073,0.006671164,0.002913711
35205,-1.133886785,0.003673608,0.007073716,0.001743189
35206,-1.323172138,0.000373356,-0.000665434,-0.001160034
35207,-1.15757574,-0.002861959,0.007546611,0.002032418
35208,-1.21858484,-0.000604247,-0.003598179,-0.003187426
35209,-1.161394876,0.004533997,0.003168988,0.002325569
35212,-1.391922568,0.000211062,0,0
35213,-1.24869622,0.007707472,-0.009991184,-0.000870026
35214,-1.266660948,0.002121349,-0.006975364,-0.006966684
35215,-0.964961796,-0.01113297,0.006426543,0.000876997
35216,-0.928179508,0.000656438,-0.00957826,-0.004672871
35219,-0.890437973,0.002514684,0.012369743,-0.004401502
35220,-0.880523837,0.004877613,0.005702014,0.000884234
35221,-0.86957467,-0.006415746,0.008099551,0.0023557
35222,-0.824523569,-0.006165861,-0.007961435,0.004112812
35223,-0.872020637,0.005571936,0.000883522,-0.011410131
35226,-0.782514908,0.003361127,-0.003604531,-0.002071621
35227,-0.754875774,0.002624813,0.000221484,-0.000593196
35228,-1.215881882,-0.000179101,-0.002657219,-0.002373874
35229,-1.229175955,-0.001529855,-0.001406157,0.001487135
35230,-1.149838342,-0.005621459,-0.006077225,0.004455206
35233,-0.820133735,0.001268899,0.001416747,0.002956681
35234,-0.897107291,-0.003073617,-0.005956813,-0.001473982
35235,-0.939705184,0.00253438,0.001797753,-0.002066727
35236,-1.118337017,0.004330518,-0.002766562,-0.000295843
35237,-1.261160184,0.005139075,0.009897278,0.001479653
35240,-1.246158573,0.000570196,0.002524315,0.00118208
35241,-1.29042013,0.002358248,-0.001481152,0.002361262
35242,-1.31300145,0.002296062,-0.008158422,0.000294449
35243,-1.304075806,-0.006229705,0.006580423,0.005887568
35244,-1.136670766,0.002283839,0.005571651,0.006731026
35247,-1.226945574,-0.000870961,0.005910165,-0.000290787
35248,-1.411867752,-0.001256327,-0.00293772,-0.004070851
35249,-1.379353163,0.001623584,-0.003977608,0.001167824
35250,-1.298240369,0.003157928,0,0
35251,-1.402654523,0.00651175,-0.022186067,-0.017206154
35254,-1.290137399,0.001636856,-0.007260626,0
35255,-1.274872114,-0.003533379,0.004342526,0.002670702
35256,-1.469480874,0.0039454,0.003868619,0.004143135
35257,-1.493089051,-0.001934963,-0.020175306,0.002063179
35258,-1.488788445,-0.000201465,-0.000462713,0.003529339
35261,-1.440150439,-0.006569821,-0.027467016,-0.002637827
35262,-1.359806173,-0.013033248,0.002935343,0.004995657
35263,-0.386265625,-0.004309039,0.009017561,-0.000292278
35264,-0.626701217,0.002630083,0.015130135,0.007312025
35265,-0.583310109,0.001020812,-0.008417638,-0.004355494
35268,-0.859540556,-0.002275754,-0.006931464,-0.003207876
35269,-0.910568591,0.002698263,-0.014743942,0.002633196
35270,-0.826588672,0.002117311,0.00405954,-0.004377099
35271,-0.983254616,-0.003585042,0.007134929,0.000879311
35272,-0.661853907,0.000305255,0.006533375,0.000878433
35275,-1.124391297,-0.001054912,-0.013060139,-0.004388625
35276,-1.310143384,-0.006171625,0.010618067,0.002938647
35277,-1.011615365,-0.013264114,0.007370237,0.004395054
35278,-0.704660626,-0.000156626,0.016578456,0.009918238
35279,-0.954238063,0.002950463,0.020365975,0.008087818
35282,-0.869508797,-0.002219135,-0.006978315,-0.000573037
35283,-1.087570317,0.006917413,0.00385371,-0.001146834
35284,-1.047157994,0.000870215,0.002935642,-0.000861036
35285,-1.105741047,0.003975921,0,-0.000574622
35286,-1.307482152,-0.003832016,-0.00562894,0.003736827
35289,-1.331511443,-0.004810886,0.008000604,0.000286252
35290,-1.320447224,0.001096041,-0.00891052,-0.005153212
35291,-1.265010864,0.004604325,0.002719855,0.000287858
35292,-1.342459517,0.003022443,0,-0.002301483
35293,-1.446064694,0.005452477,0.006781193,0.00346024
35296,-1.362905082,0.000961544,0.000149678,-0.001436915
35297,-1.360756836,0.001809238,-0.000374139,0
35298,-1.394549558,-0.00160651,-0.00291938,-0.001438777
35299,-1.453090276,0.00699583,0.008783784,-0.000864613
35300,-1.238019376,-0.002629379,-0.004539704,-0.005768696
35303,-1.391585148,-0.005649444,-0.00687799,-0.005511867
35304,-1.232542605,-0.002229608,0.003763927,0.001458503
35305,-1.254536358,0.002317184,-0.001499925,-0.000582656
35306,-1.450398837,0.002259795,-0.012843623,-0.004080342
35307,-1.571876419,-0.000580312,-0.008825991,-0.005853107
35310,-1.488277674,0.004611589,0,0
35311,-1.572345079,0.002441532,0.016043602,-0.003532562
35312,-1.425822487,-0.002781241,0.001208824,-0.001772437
35313,-1.47415976,0.003893567,-0.011620887,-0.002071621
35314,-1.47782995,0.003855557,0.014276989,0.003261995
35317,-1.486851665,0.004181749,0.01023711,0.002660439
35318,-1.523251114,0.005979695,0.00014902,-0.002358478
35319,-1.352882504,0.004975557,0.002756463,0
35320,-1.440917775,-0.001681915,0.007578009,0.003250533
35321,-1.528716051,0.001820884,0.015853119,0.008836608
35324,-1.469218465,-0.00094318,0.00275822,0.000291956
35325,-1.558436899,0.004948317,-0.001158161,-0.004670248
35326,-1.534354174,-0.004142263,-0.003985796,-0.000879616
35327,-1.412297919,0.002211562,0.003856228,-0.002054595
35328,-1.538276798,0.002116463,0.002971661,0.000882203
35331,-1.428308826,-0.001091094,0.000722648,0.001763272
35332,-1.562912638,3.51379E-06,-0.000505488,0.003813348
35333,-1.253730124,0.000870491,-0.001444982,0.003799071
35334,-1.573581764,0.00600268,0.001302366,0.002911166
35335,-1.37779022,0.004396389,-0.000794855,-0.001741775
35338,-1.515625927,0.00105969,0,-0.001744606
35339,-1.510746287,0.000191043,0.005351461,0.004077965
35340,-1.512932812,0.005017627,0.006114228,0.002321054
35341,-1.558013886,-0.002991061,-0.002359334,0
35342,-1.588239484,0.000410149,0.013616167,0.007814678
35345,-1.604083749,-0.00509072,0.001414027,-0.002871871
35346,-1.612795489,-0.000139978,-0.004871505,-0.000576111
35347,-1.523559966,0.001269237,-0.006030507,-0.002305463
35348,-1.647447962,0.000409868,-0.002997859,-0.003177401
35349,-1.687804978,0.003846369,0.010738832,0.00347739
35352,-1.763090296,0.002479484,0.00226661,0
35353,-1.830196749,0.005015229,-0.001201413,0
35354,-1.435753024,-0.000823507,0.002759499,-0.000288856
35355,-1.578210615,0.002687407,0.00338696,0.003754969
35356,-1.504194242,0.007576476,0.006821378,0.000575614
35359,-1.385135962,0.002028645,-0.002025564,-0.001437949
35360,-1.41355342,-0.001121829,-0.007418813,-0.002016131
35361,-1.307802945,-0.003323069,0.002749965,0.000577068
35362,-1.24352385,-0.005488079,-0.010266507,-0.000288419
35363,-1.295637193,0.003677819,0.002273535,0.001731222
35366,-1.184960373,0.002454565,-0.007088679,-0.000288004
35367,-1.094802719,-0.001963499,0.008424359,0.008931003
35368,-0.756186588,-0.002099286,-0.004884956,0
35369,-0.964999904,0.004061896,0.009746727,0.001713425
35370,-0.97782347,0.001594594,-0.004438808,-0.000855247
35373,-0.621840841,-0.001978292,0.006723284,0.000855979
35374,-0.83367774,0.003502628,0.005834798,0.003705731
35375,-0.816054191,0.003083251,0.019569472,-0.000283894
35376,-0.753447587,-0.016312612,0.002125034,0.002272715
35377,-0.474981681,0.0031804,0.004514673,-0.000850399
35380,-0.681144127,-0.004895592,-0.00020429,0
35381,,-0.000425993,-0.002860646,0.003971533
35382,-0.295989233,0.004122286,0.002937158,-0.000565002
35383,-0.783953044,0.004716293,0.006946809,0.002827315
35384,-0.825193347,-0.003199494,0.002164356,-0.001409773
35387,-0.857520045,0.000364962,-0.0006749,-0.000847038
35388,-0.94358767,0.00197994,0.008036739,0.00141296
35389,-1.024241992,7.76536E-05,-0.000200992,-0.002539477
